id,creature_id,name,text,sort_order,kind
808,285,Teleport (1/Day),"The unicorn magically teleports itself and up to three willing creatures it can see within 5 feet of it, along with any equipment they are wearing or carrying, to a location the unicorn is familiar with, up to 1 mile away.",4,action
809,285,Hooves,The unicorn makes one attack with its hooves.,0,legendary
810,285,Shimmering Shield (Costs 2 Actions),"The unicorn creates a shimmering, magical field around itself or another creature it can see within 60 feet of it. The target gains a +2 bonus to AC until the end of the unicorn's next turn.",1,legendary
811,285,Heal Self (Costs 3 Actions),The unicorn magically regains 11 (2d8 + 2) hit points.,2,legendary
812,286,Multiattack,"The vampire makes two attacks, only one of which can be a bite attack.",0,action
813,286,Bite,"Melee Weapon Attack: +6 to hit, reach 5 ft., one willing creature, or a creature that is grappled by the vampire, incapacitated, or restrained. 6 (1d6 + 3) piercing damage plus 7 (2d6) necrotic damage. The target's hit point maximum is reduced by an amount equal to the necrotic damage taken, and the vampire regains hit points equal to that amount. The reduction lasts until the target finishes a long rest. The target dies if this effect reduces its hit point maximum to 0.",1,action
814,286,Claws,"Melee Weapon Attack: +6 to hit, reach 5 ft., one creature. 8 (2d4 + 3) slashing damage. Instead of dealing damage, the vampire can grapple the target (escape DC 13).",2,action
815,287,Multiattack,"The veteran makes two longsword attacks. If it has a shortsword drawn, it can also make a shortsword attack.",0,action
816,287,Longsword,"Melee Weapon Attack: +5 to hit, reach 5 ft., one target. 7 (1d8 + 3) slashing damage, or 8 (1d10 + 3) slashing damage if used with two hands.",1,action
817,287,Shortsword,"Melee Weapon Attack: +5 to hit, reach 5 ft., one target. 6 (1d6 + 3) piercing damage.",2,action
818,287,Heavy Crossbow,"Ranged Weapon Attack: +3 to hit, range 100/400 ft., one target. 6 (1d10 + 1) piercing damage.",3,action
819,288,Multiattack,The fungus makes 1d4 Rotting Touch attacks.,0,action
820,288,Rotting Touch,"Melee Weapon Attack: +2 to hit, reach 10 ft., one creature. 4 (1d8) necrotic damage.",1,action
821,289,Multiattack,The vrock makes two attacks: one with its beak and one with its talons.,0,action
822,289,Beak,"Melee Weapon Attack: +6 to hit, reach 5 ft., one target. 10 (2d6 + 3) piercing damage.",1,action
823,289,Talons,"Melee Weapon Attack: +6 to hit, reach 5 ft., one target. 14 (2d10 + 3) slashing damage.",2,action
824,289,Spores {@recharge},"A 15-foot-radius cloud of toxic spores extends out from the vrock. The spores spread around corners. Each creature in that area must succeed on a DC 14 Constitution saving throw or become poisoned. While poisoned in this way, a target takes 5 (1d10) poison damage at the start of each of its turns. A target can repeat the saving throw at the end of each of its turns, ending the effect on itself on a success. Emptying a vial of holy water on the target also ends the effect on it.",3,action
825,289,Stunning Screech (1/Day),The vrock emits a horrific screech. Each creature within 20 feet of it that can hear it and that isn't a demon must succeed on a DC 14 Constitution saving throw or be stunned until the end of the vrock's next turn.,4,action
826,290,Beak,"Melee Weapon Attack: +2 to hit, reach 5 ft., one target. 2 (1d4) piercing damage.",0,action
827,291,Hooves,"Melee Weapon Attack: +6 to hit, reach 5 ft., one target. 11 (2d6 + 4) bludgeoning damage.",0,action
828,292,Hooves,"Melee Weapon Attack: +6 to hit, reach 5 ft., one target. 11 (2d6 + 4) bludgeoning damage.",0,action
829,293,Multiattack,The elemental makes two slam attacks.,0,action
830,293,Slam,"Melee Weapon Attack: +7 to hit, reach 5 ft., one target. 13 (2d8 + 4) bludgeoning damage.",1,action
831,293,Whelm {@recharge 4},"Each creature in the elemental's space must make a DC 15 Strength saving throw. On a failure, a target takes 13 (2d8 + 4) bludgeoning damage. If it is Large or smaller, it is also grappled (escape DC 14). Until this grapple ends, the target is restrained and unable to breathe unless it can breathe water. If the saving throw is successful, the target is pushed out of the elemental's space.
The elemental can grapple one Large creature or up to two Medium or smaller creatures at one time. At the start of each of the elemental's turns, each target grappled by it takes 13 (2d8 + 4) bludgeoning damage. A creature within 5 feet of the elemental can pull a creature or object out of it by taking an action to make a DC 14 Strength check and succeeding.",2,action
832,294,Bite,"Melee Weapon Attack: +5 to hit, reach 5 ft., one creature. 1 piercing damage.",0,action
833,295,Bite,"Melee Weapon Attack: +4 to hit, reach 5 ft., one target. 7 (1d10 + 2) piercing damage plus 2 (1d4) cold damage.",0,action
834,295,Cold Breath {@recharge 5},"The dragon exhales an icy blast of hail in a 15-foot cone. Each creature in that area must make a DC 12 Constitution saving throw, taking 22 (5d8) cold damage on a failed save, or half as much damage on a successful one.",1,action
835,296,Multiattack,The wight makes two longsword attacks or two longbow attacks. It can use its Life Drain in place of one longsword attack.,0,action
836,296,Life Drain,"Melee Weapon Attack: +4 to hit, reach 5 ft., one creature. 5 (1d6 + 2) necrotic damage. The target must succeed on a DC 13 Constitution saving throw or its hit point maximum is reduced by an amount equal to the damage taken. This reduction lasts until the target finishes a long rest. The target dies if this effect reduces its hit point maximum to 0.
A humanoid slain by this attack rises 24 hours later as a zombie under the wight's control, unless the humanoid is restored to life or its body is destroyed. The wight can have no more than twelve zombies under its control at one time.",1,action
837,296,Longsword,"Melee Weapon Attack: +4 to hit, reach 5 ft., one target. 6 (1d8 + 2) slashing damage, or 7 (1d10 + 2) slashing damage if used with two hands.",2,action
838,296,Longbow,"Ranged Weapon Attack: +4 to hit, range 150/600 ft., one target. 6 (1d8 + 2) piercing damage.",3,action
839,297,Shock,"Melee Spell Attack: +4 to hit, reach 5 ft., one creature. 9 (2d8) lightning damage.",0,action
840,297,Invisibility,"The will-o'-wisp and its light magically become invisible until it attacks or uses its Consume Life, or until its concentration ends (as if concentrating on a spell).",1,action
841,298,Bite,"Melee Weapon Attack: +6 to hit, reach 5 ft., one target. 11 (2d6 + 4) piercing damage. If the target is a creature, it must succeed on a DC 14 Strength saving throw or be knocked prone.",0,action
842,298,Cold Breath {@recharge 5},"The wolf exhales a blast of freezing wind in a 15-foot cone. Each creature in that area must make a DC 12 Dexterity saving throw, taking 18 (4d8) cold damage on a failed save, or half as much damage on a successful one.",1,action
843,299,Bite,"Melee Weapon Attack: +4 to hit, reach 5 ft., one target. 7 (2d4 + 2) piercing damage. If the target is a creature, it must succeed on a DC 11 Strength saving throw or be knocked prone.",0,action
844,300,Bite,"Melee Weapon Attack: +5 to hit, reach 5 ft., one target. 10 (2d6 + 3) piercing damage. If the target is a creature, it must succeed on a DC 13 Strength saving throw or be knocked prone.",0,action
845,301,Life Drain,"Melee Weapon Attack: +6 to hit, reach 5 ft., one creature. 21 (4d8 + 3) necrotic damage. The target must succeed on a DC 14 Constitution saving throw or its hit point maximum is reduced by an amount equal to the damage taken. This reduction lasts until the target finishes a long rest. The target dies if this effect reduces its hit point maximum to 0.",0,action
846,301,Create Specter,The wraith targets a humanoid within 10 feet of it that has been dead for no longer than 1 minute and died violently. The target's spirit rises as a specter in the space of its corpse or in the nearest unoccupied space. The specter is under the wraith's control. The wraith can have no more than seven specters under its control at one time.,1,action
847,302,Multiattack,"The wyvern makes two attacks: one with its bite and one with its stinger. While flying, it can use its claws in place of one other attack.",0,action
848,302,Bite,"Melee Weapon Attack: +7 to hit, reach 10 ft., one creature. 11 (2d6 + 4) piercing damage.",1,action
849,302,Claws,"Melee Weapon Attack: +7 to hit, reach 5 ft., one target. 13 (2d8 + 4) slashing damage.",2,action
850,302,Stinger,"Melee Weapon Attack: +7 to hit, reach 10 ft., one creature. 11 (2d6 + 4) piercing damage. The target must make a DC 15 Constitution saving throw, taking 24 (7d6) poison damage on a failed save, or half as much damage on a successful one.",3,action
851,303,Multiattack,The xorn makes three claw attacks and one bite attack.,0,action
852,303,Bite,"Melee Weapon Attack: +6 to hit, reach 5 ft., one target. 13 (3d6 + 3) piercing damage.",1,action
853,303,Claw,"Melee Weapon Attack: +6 to hit, reach 5 ft., one target. 6 (1d6 + 3) slashing damage.",2,action
854,304,Multiattack,The dragon makes three attacks: one with its bite and two with its claws.,0,action
855,304,Bite,"Melee Weapon Attack: +7 to hit, reach 10 ft., one target. 15 (2d10 + 4) piercing damage plus 4 (1d8) acid damage.",1,action
856,304,Claw,"Melee Weapon Attack: +7 to hit, reach 5 ft., one target. 11 (2d6 + 4) slashing damage.",2,action
857,304,Acid Breath {@recharge 5},"The dragon exhales acid in a 30-foot line that is 5 feet wide. Each creature in that line must make a DC 14 Dexterity saving throw, taking 49 (11d8) acid damage on a failed save, or half as much damage on a successful one.",3,action
858,305,Multiattack,The dragon makes three attacks: one with its bite and two with its claws.,0,action
859,305,Bite,"Melee Weapon Attack: +9 to hit, reach 10 ft., one target. 16 (2d10 + 5) piercing damage plus 5 (1d10) lightning damage.",1,action
860,305,Claw,"Melee Weapon Attack: +9 to hit, reach 5 ft., one target. 12 (2d6 + 5) slashing damage.",2,action
861,305,Lightning Breath {@recharge 5},"The dragon exhales lightning in a 60-foot line that is 5 feet wide. Each creature in that line must make a DC 16 Dexterity saving throw, taking 55 (10d10) lightning damage on a failed save, or half as much damage on a successful one.",3,action
862,306,Multiattack,The dragon makes three attacks: one with its bite and two with its claws.,0,action
863,306,Bite,"Melee Weapon Attack: +7 to hit, reach 10 ft., one target. 15 (2d10 + 4) piercing damage.",1,action
864,306,Claw,"Melee Weapon Attack: +7 to hit, reach 5 ft., one target. 11 (2d6 + 4) slashing damage.",2,action
865,306,Breath Weapons {@recharge 5},"The dragon uses one of the following breath weapons.
- Fire Breath: 
- Sleep Breath: ",3,action
866,307,Multiattack,The dragon makes three attacks: one with its bite and two with its claws.,0,action
867,307,Bite,"Melee Weapon Attack: +8 to hit, reach 10 ft., one target. 16 (2d10 + 5) piercing damage.",1,action
868,307,Claw,"Melee Weapon Attack: +8 to hit, reach 5 ft., one target. 12 (2d6 + 5) slashing damage.",2,action
869,307,Breath Weapons {@recharge 5},"The dragon uses one of the following breath weapons.
- Lightning Breath: 
- Repulsion Breath: ",3,action
870,308,Multiattack,The dragon makes three attacks: one with its bite and two with its claws.,0,action
871,308,Bite,"Melee Weapon Attack: +7 to hit, reach 10 ft., one target. 15 (2d10 + 4) piercing damage.",1,action
872,308,Claw,"Melee Weapon Attack: +7 to hit, reach 5 ft., one target. 11 (2d6 + 4) slashing damage.",2,action
873,308,Breath Weapons {@recharge 5},"The dragon uses one of the following breath weapons.
- Acid Breath: 
- Slowing Breath: ",3,action
874,309,Multiattack,The dragon makes three attacks: one with its bite and two with its claws.,0,action
875,309,Bite,"Melee Weapon Attack: +10 to hit, reach 10 ft., one target. 17 (2d10 + 6) piercing damage.",1,action
876,309,Claw,"Melee Weapon Attack: +10 to hit, reach 5 ft., one target. 13 (2d6 + 6) slashing damage.",2,action
877,309,Breath Weapons {@recharge 5},"The dragon uses one of the following breath weapons.
- Fire Breath: 
- Weakening Breath: ",3,action
878,310,Multiattack,The dragon makes three attacks: one with its bite and two with its claws.,0,action
879,310,Bite,"Melee Weapon Attack: +7 to hit, reach 10 ft., one target. 15 (2d10 + 4) piercing damage plus 7 (2d6) poison damage.",1,action
880,310,Claw,"Melee Weapon Attack: +7 to hit, reach 5 ft., one target. 11 (2d6 + 4) slashing damage.",2,action
881,310,Poison Breath {@recharge 5},"The dragon exhales poisonous gas in a 30-foot cone. Each creature in that area must make a DC 14 Constitution saving throw, taking 42 (12d6) poison damage on a failed save, or half as much damage on a successful one.",3,action
882,311,Multiattack,The dragon makes three attacks: one with its bite and two with its claws.,0,action
883,311,Bite,"Melee Weapon Attack: +10 to hit, reach 10 ft., one target. 17 (2d10 + 6) piercing damage plus 3 (1d6) fire damage.",1,action
884,311,Claw,"Melee Weapon Attack: +10 to hit, reach 5 ft., one target. 13 (2d6 + 6) slashing damage.",2,action
885,311,Fire Breath {@recharge 5},"The dragon exhales fire in a 30-foot cone. Each creature in that area must make a DC 17 Dexterity saving throw, taking 56 (16d6) fire damage on a failed save, or half as much damage on a successful one.",3,action
886,312,Multiattack,The dragon makes three attacks: one with its bite and two with its claws.,0,action
887,312,Bite,"Melee Weapon Attack: +10 to hit, reach 10 ft., one target. 17 (2d10 + 6) piercing damage.",1,action
888,312,Claw,"Melee Weapon Attack: +10 to hit, reach 5 ft., one target. 13 (2d6 + 6) slashing damage.",2,action
889,312,Breath Weapons {@recharge 5},"The dragon uses one of the following breath weapons.
- Cold Breath: 
- Paralyzing Breath: ",3,action
890,313,Multiattack,The dragon makes three attacks: one with its bite and two with its claws.,0,action
891,313,Bite,"Melee Weapon Attack: +7 to hit, reach 10 ft., one target. 15 (2d10 + 4) piercing damage plus 4 (1d8) cold damage.",1,action
892,313,Claw,"Melee Weapon Attack: +7 to hit, reach 5 ft., one target. 11 (2d6 + 4) slashing damage.",2,action
893,313,Cold Breath {@recharge 5},"The dragon exhales an icy blast in a 30-foot cone. Each creature in that area must make a DC 15 Constitution saving throw, taking 45 (10d8) cold damage on a failed save, or half as much damage on a successful one.",3,action
894,314,Slam,"Melee Weapon Attack: +3 to hit, reach 5 ft., one target. 4 (1d6 + 1) bludgeoning damage.",0,action
